4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2.576251418253306,2.8604983853452857,2.5941665375611507,2.721454116277113,2.618424642879719,2.886933566834739,2.398270280712442,2.597763762482279,2.1141438186455517,3.4060301029266817,2.9560011089321416,2.1860852824425603,2.691864017261137,2.9162566509752814,3.115825388519138,1.8545237463984046,4.00660913970654,3.4624526743069532,2.0268785449378948,3.6726322236347158,2.7348421592574876,2.2836287590049364,3.461206686414557,2.555513270024825,2.348814426317012,3.040314895933162,3.0586441493260836,3.267612131912424,2.436071820155838,2.5519277653119827,3.1127846801390677,2.77897060814924,2.554959745904549,3.4152694864739823,2.637782202498671,3.7505670397941633,2.032356700367455,2.7690479124588365,3.7638952501459078,4.407202831604592,4.368872059713732,4.117867835321333,4.092529898169471,4.128097077774066,4.024719437013232,3.5401667904115994,3.687472911871065,3.4789870022525506,4.02150839389973,3.605250695440361,4.4362353572163915,4.020647037828655,4.126252730292334,3.7020975699242737,4.003052896477162,3.9766589796360283,3.453398749836537,4.029571697315523,4.539234703857331,3.207556929574013,3.6206986880567995,3.639596154445409,3.7293254982093464,3.660318409977711,5.0717559679906365,3.8673483513039626,4.087103928296458,3.5044255799920387,4.50516152925598,4.281635225559967,3.8710886379438483,4.063265029606977,3.0388977394330157,3.698205430528734,4.6132225602914305,4.37159506398226,3.8620671122890786,3.971870804066101,4.176362769127419,3.216993203849828,3.4446178519662976,4.3131259545870755,4.07934278586614,3.652209815264364,3.46632151175327,3.4065796876445664,3.6991425109974445,2.296384731489656,3.4157836200979443,3.583360382215955,2.3894468384096155,2.4691731171846274,2.0381592833838176,2.6115849152788737,3.192136085058152,3.3468585334894065,3.6691353080514495,3.504179015840317,3.609328415041923,3.664243516018123,3.3557240362399403,4.153147690751607,3.3093941854175326,2.8667752255120496,3.1441717166797973,3.2592124935389175,2.8261439096990264,2.6328475398980853,3.1454386891961814,2.166411016713409,2.8035681906093246,3.060617338105262,3.22387802374832,2.8493685516464256,2.483337617536106,2.9289870730274323,2.85996534232751,2.9704813741031186,3.0113401582264756,3.6010175275991436,3.1972357521922516,3.1250046203760458,2.6539842766100183,2.7812724748240316,3.0962814079768326,2.1723989040493454,3.6608846001391466,2.437320254246584,2.403252306408428,3.4704212461830504,3.382999984849853,3.117466073567506,4.106997573137231,3.484473877127152,3.701490311804746,3.8835542270233177,2.347255372268849,3.3923668926828703,4.220533624898969,3.2496376334580797,3.8777245002474325,3.201789771417346,4.046407791016634,3.595029178302939,3.8615518552756543,3.4067387071542603,3.2404333255478046,3.7622248160282568,3.329371608380607,3.4874151221181577,3.479269432774599,4.180547326986112,4.049918745742292,3.412984206655857,4.076808879038359,3.7797695022116327,3.4384606421494954,3.9478110350080495,4.377731049739617,3.6761635774975767,3.516679499492296,3.7303799644049915,3.46542087801446,3.940475647962262,3.7006181028567466
