3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
3.531988779875192,4.015739626773075,2.551189374825002,2.844036663784787,2.913438942670971,3.1361101500635793,3.3273056681263737,3.2987080827234605,3.4506854601776045,2.992569267045458,2.7685894606685206,3.07462833785512,2.7505992421304777,3.6186441336374213,3.0847836945891185,3.8679280106820766,3.321005193318032,3.603600504627875,2.9771698964517794,2.9617162672552126,3.4966990427154325,3.01152643636022,3.1364699249300987,2.440960048712271,3.8426998741337544,3.8221118115275963,3.9928055773775766,2.1367692764483293,3.399434164298897,3.3344716677072146,3.0651859566468413,3.114364574340205,2.551836704893711,3.60472454089985,3.267184414222344,3.410886942742829,4.054539942659295,3.279107249539563,1.8842434872605884,2.973932779788542,3.719740093452594,3.7164022903432614,2.881127213560983,3.0358481108043076,3.894572931115068,3.2829302653692656,1.9629653827739684,3.9514315568764884,3.0366350557808435,3.2969436498645086,3.4461777465465984,3.4069194164029004,4.0364956388191295,3.2645596329571154,2.906168195146815,3.2308265158706067,3.2246217913038824,3.094515710483206,3.405613074606771,2.886727949878709,3.2499297735619246,3.275111535488237,3.3160528100170934,2.7479660777892896,2.9585210219356592,3.128899543467717,2.6063584844048138,2.887510296554776,3.6911080472341298,3.5969396349406204,3.140997449964401,3.0408290961971236,3.7090678379427287,3.5126835898937014,2.674287447399979,2.730106605043565,2.462581318970667,4.182719692987578,3.3585514153762697,4.063226238584434,4.260984523688634,2.7392552195968145,3.207901106660522,3.3890510623055277,3.1875984399993427,3.747856933675625,3.703892728772053,4.152230694957405,4.239849173431986,4.27545473763001,3.7247956988303246,3.2112696288900917,4.091324231431523,3.8055033032918937,3.5916022156357443,3.7897199419891994,4.146910992495678,3.6954367612706793,3.719132520028765,3.2690218910534754,3.7071297889045103,3.646874430493003,3.2376009517910123,3.6616952938667153,3.680627655260202,3.6298804359922885,3.9594676298505984,3.4836924405842877,3.8016889615854828,3.483904819016396,3.2271353070722664,3.3999838736566788,3.7771139052276728,3.806585761282004,3.1420275549536445,3.398354782401228,3.7535202558756073,4.088366772994379,3.9079753162389195,3.5096531396484685,3.4253086988705297,3.4506109657254123,4.517307235693474,3.651408426077293,3.0501108805415527,2.993915619913763,3.1587863049805383,3.5624100786191715,3.3652342814050082,3.384886068837583,3.5923369314972766,3.6166097462328497,3.7156061955673754,3.2305592758908124,3.111158350474492,3.3970057514777134,2.910490477095337,3.0194684428843006,3.5934169889048984,3.8785900771668755,3.5256404343233854,2.981055252549796,3.981702621195247,4.018537859957222,3.2378369735700603,3.310969012595243,3.3848017613517154
